area1,area2,time,freqAvg
강원도,강릉시,9,2
강원도,강릉시,10,1
강원도,강릉시,11,2
강원도,강릉시,12,2
강원도,강릉시,13,2
강원도,강릉시,14,1
강원도,강릉시,15,1
강원도,강릉시,16,1
강원도,강릉시,17,1
강원도,강릉시,18,1
강원도,강릉시,19,1
강원도,강릉시,20,1
강원도,강릉시,21,1
강원도,삼척시,10,1
강원도,삼척시,11,1
강원도,삼척시,12,1
강원도,삼척시,13,1
강원도,삼척시,14,1
강원도,삼척시,15,1
강원도,삼척시,16,1
강원도,삼척시,17,1
강원도,삼척시,18,1
강원도,삼척시,19,1
강원도,삼척시,20,1
강원도,삼척시,21,2
강원도,삼척시,22,1
강원도,속초시,0,1
강원도,속초시,1,1
강원도,속초시,10,2
강원도,속초시,11,2
강원도,속초시,12,2
강원도,속초시,13,2
강원도,속초시,14,2
강원도,속초시,15,2
강원도,속초시,16,2
강원도,속초시,17,4
강원도,속초시,18,6
강원도,속초시,19,6
강원도,속초시,20,5
강원도,속초시,21,4
강원도,속초시,22,4
강원도,속초시,23,2
강원도,원주시,1,2
강원도,원주시,9,1
강원도,원주시,10,1
강원도,원주시,11,1
강원도,원주시,12,2
강원도,원주시,13,2
강원도,원주시,14,2
강원도,원주시,15,2
강원도,원주시,16,2
강원도,원주시,17,2
강원도,원주시,18,2
강원도,원주시,19,3
강원도,원주시,20,3
강원도,원주시,21,3
강원도,원주시,22,3
강원도,원주시,23,1
강원도,철원군,11,1
강원도,철원군,13,1
강원도,철원군,15,1
강원도,철원군,18,1
강원도,춘천시,0,1
강원도,춘천시,9,1
강원도,춘천시,10,2
강원도,춘천시,11,3
강원도,춘천시,12,2
강원도,춘천시,13,1
강원도,춘천시,14,1
강원도,춘천시,15,1
강원도,춘천시,16,1
강원도,춘천시,17,2
강원도,춘천시,18,2
강원도,춘천시,19,2
강원도,춘천시,20,2
강원도,춘천시,21,1
강원도,춘천시,22,1
강원도,춘천시,23,1
경기도,고양시 덕양구,0,9
경기도,고양시 덕양구,1,6
경기도,고양시 덕양구,2,1
경기도,고양시 덕양구,3,1
경기도,고양시 덕양구,4,2
경기도,고양시 덕양구,5,1
경기도,고양시 덕양구,9,2
경기도,고양시 덕양구,10,3
경기도,고양시 덕양구,11,11
경기도,고양시 덕양구,12,15
경기도,고양시 덕양구,13,13
경기도,고양시 덕양구,14,11
경기도,고양시 덕양구,15,10
경기도,고양시 덕양구,16,12
경기도,고양시 덕양구,17,19
경기도,고양시 덕양구,18,28
경기도,고양시 덕양구,19,27
경기도,고양시 덕양구,20,21
경기도,고양시 덕양구,21,17
경기도,고양시 덕양구,22,15
경기도,고양시 덕양구,23,12
경기도,고양시 일산동구,0,5
경기도,고양시 일산동구,1,4
경기도,고양시 일산동구,2,1
경기도,고양시 일산동구,9,2
경기도,고양시 일산동구,10,2
경기도,고양시 일산동구,11,8
경기도,고양시 일산동구,12,8
경기도,고양시 일산동구,13,7
경기도,고양시 일산동구,14,6
경기도,고양시 일산동구,15,6
경기도,고양시 일산동구,16,8
경기도,고양시 일산동구,17,11
경기도,고양시 일산동구,18,14
경기도,고양시 일산동구,19,13
경기도,고양시 일산동구,20,10
경기도,고양시 일산동구,21,9
경기도,고양시 일산동구,22,7
경기도,고양시 일산동구,23,6
경기도,고양시 일산서구,0,3
경기도,고양시 일산서구,1,3
경기도,고양시 일산서구,2,2
경기도,고양시 일산서구,3,1
경기도,고양시 일산서구,4,1
경기도,고양시 일산서구,9,1
경기도,고양시 일산서구,10,3
경기도,고양시 일산서구,11,6
경기도,고양시 일산서구,12,7
경기도,고양시 일산서구,13,5
경기도,고양시 일산서구,14,5
경기도,고양시 일산서구,15,5
경기도,고양시 일산서구,16,6
경기도,고양시 일산서구,17,10
경기도,고양시 일산서구,18,16
경기도,고양시 일산서구,19,15
경기도,고양시 일산서구,20,11
경기도,고양시 일산서구,21,8
경기도,고양시 일산서구,22,6
경기도,고양시 일산서구,23,4
경기도,광명시,0,6
경기도,광명시,1,5
경기도,광명시,2,4
경기도,광명시,3,26
경기도,광명시,4,50
경기도,광명시,5,36
경기도,광명시,6,4
경기도,광명시,9,3
경기도,광명시,10,9
경기도,광명시,11,23
경기도,광명시,12,28
경기도,광명시,13,22
경기도,광명시,14,17
경기도,광명시,15,16
경기도,광명시,16,19
경기도,광명시,17,34
경기도,광명시,18,49
경기도,광명시,19,44
경기도,광명시,20,31
경기도,광명시,21,21
경기도,광명시,22,14
경기도,광명시,23,9
경기도,광주시,0,2
경기도,광주시,1,5
경기도,광주시,2,4
경기도,광주시,9,2
경기도,광주시,10,3
경기도,광주시,11,7
경기도,광주시,12,9
경기도,광주시,13,7
경기도,광주시,14,5
경기도,광주시,15,5
경기도,광주시,16,5
경기도,광주시,17,10
경기도,광주시,18,15
경기도,광주시,19,13
경기도,광주시,20,9
경기도,광주시,21,7
경기도,광주시,22,5
경기도,광주시,23,3
경기도,구리시,1,1
경기도,구리시,10,1
경기도,구리시,11,2
경기도,구리시,12,2
경기도,구리시,13,1
경기도,구리시,14,1
경기도,구리시,15,1
경기도,구리시,16,1
경기도,구리시,17,1
경기도,구리시,18,1
경기도,구리시,19,1
경기도,구리시,20,1
경기도,군포시,10,2
경기도,군포시,11,3
경기도,군포시,12,3
경기도,군포시,13,2
경기도,군포시,14,2
경기도,군포시,15,2
경기도,군포시,16,2
경기도,군포시,17,2
경기도,군포시,18,3
경기도,군포시,19,2
경기도,군포시,20,2
경기도,군포시,21,1
경기도,군포시,22,1
경기도,군포시,23,1
경기도,김포시,0,2
경기도,김포시,9,1
경기도,김포시,10,1
경기도,김포시,11,2
경기도,김포시,12,2
경기도,김포시,13,2
경기도,김포시,14,2
경기도,김포시,15,2
경기도,김포시,16,2
경기도,김포시,17,2
경기도,김포시,18,3
경기도,김포시,19,3
경기도,김포시,20,2
경기도,김포시,21,2
경기도,김포시,22,2
경기도,김포시,23,3
경기도,남양주시,0,4
경기도,남양주시,1,3
경기도,남양주시,9,1
경기도,남양주시,10,9
경기도,남양주시,11,17
경기도,남양주시,12,18
경기도,남양주시,13,15
경기도,남양주시,14,12
경기도,남양주시,15,12
경기도,남양주시,16,15
경기도,남양주시,17,26
경기도,남양주시,18,36
경기도,남양주시,19,31
경기도,남양주시,20,22
경기도,남양주시,21,16
경기도,남양주시,22,14
경기도,남양주시,23,7
경기도,동두천시,0,6
경기도,동두천시,1,4
경기도,동두천시,2,2
경기도,동두천시,3,4
경기도,동두천시,4,3
경기도,동두천시,5,3
경기도,동두천시,6,3
경기도,동두천시,7,3
경기도,동두천시,8,3
경기도,동두천시,9,3
경기도,동두천시,10,6
경기도,동두천시,11,14
경기도,동두천시,12,15
경기도,동두천시,13,12
경기도,동두천시,14,10
경기도,동두천시,15,9
경기도,동두천시,16,10
경기도,동두천시,17,16
경기도,동두천시,18,23
경기도,동두천시,19,22
경기도,동두천시,20,17
경기도,동두천시,21,14
경기도,동두천시,22,10
경기도,동두천시,23,7
경기도,부천시,0,5
경기도,부천시,1,4
경기도,부천시,2,3
경기도,부천시,3,4
경기도,부천시,4,10
경기도,부천시,7,28
경기도,부천시,8,5
경기도,부천시,9,3
경기도,부천시,10,5
경기도,부천시,11,16
경기도,부천시,12,18
경기도,부천시,13,14
경기도,부천시,14,12
경기도,부천시,15,11
경기도,부천시,16,13
경기도,부천시,17,21
경기도,부천시,18,30
경기도,부천시,19,29
경기도,부천시,20,22
경기도,부천시,21,17
경기도,부천시,22,13
경기도,부천시,23,9
경기도,성남시 분당구,0,2
경기도,성남시 분당구,1,2
경기도,성남시 분당구,11,4
경기도,성남시 분당구,12,5
경기도,성남시 분당구,13,4
경기도,성남시 분당구,14,2
경기도,성남시 분당구,15,2
경기도,성남시 분당구,16,3
경기도,성남시 분당구,17,6
경기도,성남시 분당구,18,10
경기도,성남시 분당구,19,8
경기도,성남시 분당구,20,5
경기도,성남시 분당구,21,4
경기도,성남시 분당구,22,3
경기도,성남시 분당구,23,2
경기도,성남시 수정구,0,6
경기도,성남시 수정구,1,4
경기도,성남시 수정구,2,8
경기도,성남시 수정구,3,10
경기도,성남시 수정구,4,7
경기도,성남시 수정구,5,3
경기도,성남시 수정구,9,2
경기도,성남시 수정구,10,3
경기도,성남시 수정구,11,5
경기도,성남시 수정구,12,7
경기도,성남시 수정구,13,5
경기도,성남시 수정구,14,5
경기도,성남시 수정구,15,5
경기도,성남시 수정구,16,5
경기도,성남시 수정구,17,5
경기도,성남시 수정구,18,10
경기도,성남시 수정구,19,11
경기도,성남시 수정구,20,10
경기도,성남시 수정구,21,7
경기도,성남시 수정구,22,7
경기도,성남시 수정구,23,5
경기도,성남시 중원구,0,5
경기도,성남시 중원구,1,4
경기도,성남시 중원구,2,5
경기도,성남시 중원구,3,5
경기도,성남시 중원구,4,5
경기도,성남시 중원구,5,3
경기도,성남시 중원구,10,4
경기도,성남시 중원구,11,6
경기도,성남시 중원구,12,7
경기도,성남시 중원구,13,5
경기도,성남시 중원구,14,6
경기도,성남시 중원구,15,6
경기도,성남시 중원구,16,6
경기도,성남시 중원구,17,8
경기도,성남시 중원구,18,12
경기도,성남시 중원구,19,16
경기도,성남시 중원구,20,12
경기도,성남시 중원구,21,10
경기도,성남시 중원구,22,8
경기도,성남시 중원구,23,7
경기도,수원시 권선구,9,1
경기도,수원시 권선구,10,1
경기도,수원시 권선구,11,2
경기도,수원시 권선구,12,2
경기도,수원시 권선구,13,2
경기도,수원시 권선구,14,2
경기도,수원시 권선구,15,2
경기도,수원시 권선구,16,2
경기도,수원시 권선구,17,2
경기도,수원시 권선구,18,2
경기도,수원시 권선구,19,3
경기도,수원시 권선구,20,3
경기도,수원시 권선구,21,2
경기도,수원시 권선구,22,2
경기도,수원시 권선구,23,1
경기도,수원시 장안구,10,1
경기도,수원시 장안구,11,2
경기도,수원시 장안구,12,2
경기도,수원시 장안구,13,2
경기도,수원시 장안구,14,2
경기도,수원시 장안구,15,1
경기도,수원시 장안구,16,2
경기도,수원시 장안구,17,2
경기도,수원시 장안구,18,2
경기도,수원시 장안구,19,1
경기도,수원시 장안구,20,1
경기도,수원시 장안구,21,1
경기도,수원시 장안구,22,1
경기도,수원시 팔달구,9,1
경기도,수원시 팔달구,10,2
경기도,수원시 팔달구,11,2
경기도,수원시 팔달구,12,2
경기도,수원시 팔달구,13,2
경기도,수원시 팔달구,14,1
경기도,수원시 팔달구,15,2
경기도,수원시 팔달구,16,2
경기도,수원시 팔달구,17,1
경기도,수원시 팔달구,18,1
경기도,수원시 팔달구,19,1
경기도,수원시 팔달구,20,1
경기도,수원시 팔달구,21,1
경기도,수원시 팔달구,22,1
경기도,시흥시,0,3
경기도,시흥시,1,2
경기도,시흥시,2,2
경기도,시흥시,3,2
경기도,시흥시,4,2
경기도,시흥시,5,1
경기도,시흥시,6,1
경기도,시흥시,7,1
경기도,시흥시,8,1
경기도,시흥시,9,2
경기도,시흥시,10,3
경기도,시흥시,11,8
경기도,시흥시,12,10
경기도,시흥시,13,8
경기도,시흥시,14,7
경기도,시흥시,15,6
경기도,시흥시,16,6
경기도,시흥시,17,10
경기도,시흥시,18,14
경기도,시흥시,19,14
경기도,시흥시,20,11
경기도,시흥시,21,8
경기도,시흥시,22,7
경기도,시흥시,23,5
경기도,안산시 단원구,0,5
경기도,안산시 단원구,1,2
경기도,안산시 단원구,10,5
경기도,안산시 단원구,11,7
경기도,안산시 단원구,12,7
경기도,안산시 단원구,13,6
경기도,안산시 단원구,14,5
경기도,안산시 단원구,15,3
경기도,안산시 단원구,16,4
경기도,안산시 단원구,17,9
경기도,안산시 단원구,18,10
경기도,안산시 단원구,19,10
경기도,안산시 단원구,20,8
경기도,안산시 단원구,21,7
경기도,안산시 단원구,22,7
경기도,안산시 단원구,23,6
경기도,안산시 상록구,0,8
경기도,안산시 상록구,1,7
경기도,안산시 상록구,2,6
경기도,안산시 상록구,3,1
경기도,안산시 상록구,8,1
경기도,안산시 상록구,9,1
경기도,안산시 상록구,10,6
경기도,안산시 상록구,11,12
경기도,안산시 상록구,12,17
경기도,안산시 상록구,13,14
경기도,안산시 상록구,14,12
경기도,안산시 상록구,15,10
경기도,안산시 상록구,16,11
경기도,안산시 상록구,17,17
경기도,안산시 상록구,18,26
경기도,안산시 상록구,19,28
경기도,안산시 상록구,20,23
경기도,안산시 상록구,21,19
경기도,안산시 상록구,22,16
경기도,안산시 상록구,23,12
경기도,안양시 동안구,0,6
경기도,안양시 동안구,1,4
경기도,안양시 동안구,2,2
경기도,안양시 동안구,3,2
경기도,안양시 동안구,4,1
경기도,안양시 동안구,9,2
경기도,안양시 동안구,10,3
경기도,안양시 동안구,11,7
경기도,안양시 동안구,12,9
경기도,안양시 동안구,13,7
경기도,안양시 동안구,14,6
경기도,안양시 동안구,15,6
경기도,안양시 동안구,16,8
경기도,안양시 동안구,17,13
경기도,안양시 동안구,18,19
경기도,안양시 동안구,19,17
경기도,안양시 동안구,20,13
경기도,안양시 동안구,21,11
경기도,안양시 동안구,22,10
경기도,안양시 동안구,23,7
경기도,안양시 만안구,0,5
경기도,안양시 만안구,1,4
경기도,안양시 만안구,2,19
경기도,안양시 만안구,3,5
경기도,안양시 만안구,4,1
경기도,안양시 만안구,9,1
경기도,안양시 만안구,10,3
경기도,안양시 만안구,11,6
경기도,안양시 만안구,12,7
경기도,안양시 만안구,13,5
경기도,안양시 만안구,14,5
경기도,안양시 만안구,15,4
경기도,안양시 만안구,16,5
경기도,안양시 만안구,17,8
경기도,안양시 만안구,18,12
경기도,안양시 만안구,19,13
경기도,안양시 만안구,20,9
경기도,안양시 만안구,21,8
경기도,안양시 만안구,22,7
경기도,안양시 만안구,23,6
경기도,양주시,0,3
경기도,양주시,1,3
경기도,양주시,2,2
경기도,양주시,3,46
경기도,양주시,7,1
경기도,양주시,8,2
경기도,양주시,9,2
경기도,양주시,10,3
경기도,양주시,11,4
경기도,양주시,12,5
경기도,양주시,13,4
경기도,양주시,14,4
경기도,양주시,15,3
경기도,양주시,16,4
경기도,양주시,17,5
경기도,양주시,18,7
경기도,양주시,19,7
경기도,양주시,20,6
경기도,양주시,21,5
경기도,양주시,22,4
경기도,양주시,23,4
경기도,양평군,11,1
경기도,양평군,12,1
경기도,양평군,13,1
경기도,양평군,14,1
경기도,양평군,15,1
경기도,양평군,16,1
경기도,양평군,17,1
경기도,양평군,18,1
경기도,양평군,19,1
경기도,양평군,20,1
경기도,여주시,10,1
경기도,여주시,11,2
경기도,여주시,12,1
경기도,여주시,13,1
경기도,여주시,14,1
경기도,여주시,15,1
경기도,여주시,16,1
경기도,여주시,17,1
경기도,여주시,18,1
경기도,여주시,19,1
경기도,여주시,20,1
경기도,여주시,21,1
경기도,여주시,22,1
경기도,여주시,23,1
경기도,연천군,0,1
경기도,연천군,1,2
경기도,연천군,9,2
경기도,연천군,10,5
경기도,연천군,11,8
경기도,연천군,12,8
경기도,연천군,13,7
경기도,연천군,14,6
경기도,연천군,15,5
경기도,연천군,16,5
경기도,연천군,17,7
경기도,연천군,18,11
경기도,연천군,19,10
경기도,연천군,20,7
경기도,연천군,21,4
경기도,연천군,22,2
경기도,연천군,23,2
경기도,오산시,9,1
경기도,오산시,10,1
경기도,오산시,21,4
경기도,오산시,22,2
경기도,용인시 기흥구,12,2
경기도,용인시 기흥구,13,2
경기도,용인시 기흥구,14,1
경기도,용인시 기흥구,15,2
경기도,용인시 기흥구,19,1
경기도,용인시 수지구,0,1
경기도,용인시 수지구,7,1
경기도,용인시 수지구,10,1
경기도,용인시 수지구,11,2
경기도,용인시 수지구,12,2
경기도,용인시 수지구,13,2
경기도,용인시 수지구,14,1
경기도,용인시 수지구,15,1
경기도,용인시 수지구,16,2
경기도,용인시 수지구,17,2
경기도,용인시 수지구,18,2
경기도,용인시 수지구,19,1
경기도,용인시 수지구,20,1
경기도,용인시 수지구,22,1
경기도,용인시 처인구,0,2
경기도,용인시 처인구,1,2
경기도,용인시 처인구,2,3
경기도,용인시 처인구,3,5
경기도,용인시 처인구,5,1
경기도,용인시 처인구,6,4
경기도,용인시 처인구,7,3
경기도,용인시 처인구,8,4
경기도,용인시 처인구,9,2
경기도,용인시 처인구,10,3
경기도,용인시 처인구,11,7
경기도,용인시 처인구,12,7
경기도,용인시 처인구,13,6
경기도,용인시 처인구,14,5
경기도,용인시 처인구,15,4
경기도,용인시 처인구,16,5
경기도,용인시 처인구,17,10
경기도,용인시 처인구,18,14
경기도,용인시 처인구,19,11
경기도,용인시 처인구,20,8
경기도,용인시 처인구,21,6
경기도,용인시 처인구,22,5
경기도,용인시 처인구,23,3
경기도,의왕시,9,1
경기도,의왕시,10,3
경기도,의왕시,11,6
경기도,의왕시,12,5
경기도,의왕시,13,4
경기도,의왕시,14,4
경기도,의왕시,15,3
경기도,의왕시,16,3
경기도,의왕시,17,6
경기도,의왕시,18,9
경기도,의왕시,19,7
경기도,의왕시,20,6
경기도,의왕시,21,5
경기도,의왕시,22,4
경기도,의왕시,23,2
경기도,의정부시,0,13
경기도,의정부시,1,7
경기도,의정부시,2,6
경기도,의정부시,3,5
경기도,의정부시,4,4
경기도,의정부시,5,4
경기도,의정부시,6,4
경기도,의정부시,7,4
경기도,의정부시,8,5
경기도,의정부시,9,7
경기도,의정부시,10,13
경기도,의정부시,11,31
경기도,의정부시,12,37
경기도,의정부시,13,30
경기도,의정부시,14,26
경기도,의정부시,15,24
경기도,의정부시,16,28
경기도,의정부시,17,47
경기도,의정부시,18,69
경기도,의정부시,19,70
경기도,의정부시,20,54
경기도,의정부시,21,42
경기도,의정부시,22,30
경기도,의정부시,23,20
경기도,이천시,0,2
경기도,이천시,9,2
경기도,이천시,10,4
경기도,이천시,11,9
경기도,이천시,12,11
경기도,이천시,13,9
경기도,이천시,14,7
경기도,이천시,15,6
경기도,이천시,16,7
경기도,이천시,17,12
경기도,이천시,18,18
경기도,이천시,19,18
경기도,이천시,20,14
경기도,이천시,21,12
경기도,이천시,22,10
경기도,이천시,23,6
경기도,파주시,0,2
경기도,파주시,1,2
경기도,파주시,2,21
경기도,파주시,3,23
경기도,파주시,9,2
경기도,파주시,10,2
경기도,파주시,11,3
경기도,파주시,12,3
경기도,파주시,13,3
경기도,파주시,14,3
경기도,파주시,15,2
경기도,파주시,16,2
경기도,파주시,17,3
경기도,파주시,18,4
경기도,파주시,19,4
경기도,파주시,20,3
경기도,파주시,21,3
경기도,파주시,22,2
경기도,파주시,23,2
경기도,평택시,0,6
경기도,평택시,1,5
경기도,평택시,2,4
경기도,평택시,3,3
경기도,평택시,4,2
경기도,평택시,5,2
경기도,평택시,6,2
경기도,평택시,7,2
경기도,평택시,8,3
경기도,평택시,9,3
경기도,평택시,10,6
경기도,평택시,11,14
경기도,평택시,12,17
경기도,평택시,13,13
경기도,평택시,14,10
경기도,평택시,15,9
경기도,평택시,16,11
경기도,평택시,17,21
경기도,평택시,18,30
경기도,평택시,19,27
경기도,평택시,20,21
경기도,평택시,21,16
경기도,평택시,22,12
경기도,평택시,23,8
경기도,포천시,0,3
경기도,포천시,1,2
경기도,포천시,2,1
경기도,포천시,3,1
경기도,포천시,4,1
경기도,포천시,6,1
경기도,포천시,8,1
경기도,포천시,9,2
경기도,포천시,10,5
경기도,포천시,11,13
경기도,포천시,12,17
경기도,포천시,13,15
경기도,포천시,14,13
경기도,포천시,15,12
경기도,포천시,16,13
경기도,포천시,17,20
경기도,포천시,18,31
경기도,포천시,19,30
경기도,포천시,20,24
경기도,포천시,21,21
경기도,포천시,22,14
경기도,포천시,23,7
경기도,하남시,13,1
경기도,하남시,15,1
경기도,화성시,0,5
경기도,화성시,1,3
경기도,화성시,2,12
경기도,화성시,3,120
경기도,화성시,7,1
경기도,화성시,9,1
경기도,화성시,10,3
경기도,화성시,11,7
경기도,화성시,12,8
경기도,화성시,13,7
경기도,화성시,14,6
경기도,화성시,15,5
경기도,화성시,16,6
경기도,화성시,17,12
경기도,화성시,18,17
경기도,화성시,19,15
경기도,화성시,20,12
경기도,화성시,21,10
경기도,화성시,22,8
경기도,화성시,23,6
경상남도,거제시,0,1
경상남도,거제시,11,1
경상남도,거제시,12,2
경상남도,거제시,13,2
경상남도,거제시,14,1
경상남도,거제시,15,2
경상남도,거제시,16,1
경상남도,거제시,17,2
경상남도,거제시,18,2
경상남도,거제시,19,2
경상남도,거제시,20,2
경상남도,거제시,21,2
경상남도,거제시,22,2
경상남도,거제시,23,2
경상남도,김해시,0,3
경상남도,김해시,1,3
경상남도,김해시,2,3
경상남도,김해시,3,3
경상남도,김해시,4,3
경상남도,김해시,5,2
경상남도,김해시,6,3
경상남도,김해시,7,3
경상남도,김해시,8,5
경상남도,김해시,9,4
경상남도,김해시,10,4
경상남도,김해시,11,5
경상남도,김해시,12,6
경상남도,김해시,13,5
경상남도,김해시,14,4
경상남도,김해시,15,3
경상남도,김해시,16,4
경상남도,김해시,17,6
경상남도,김해시,18,9
경상남도,김해시,19,8
경상남도,김해시,20,6
경상남도,김해시,21,6
경상남도,김해시,22,5
경상남도,김해시,23,4
경상남도,사천시,0,1
경상남도,사천시,9,1
경상남도,사천시,10,1
경상남도,사천시,11,2
경상남도,사천시,12,2
경상남도,사천시,13,2
경상남도,사천시,14,2
경상남도,사천시,15,1
경상남도,사천시,16,2
경상남도,사천시,17,3
경상남도,사천시,18,3
경상남도,사천시,19,3
경상남도,사천시,20,2
경상남도,사천시,21,2
경상남도,사천시,22,1
경상남도,사천시,23,2
경상남도,양산시,10,1
경상남도,양산시,11,1
경상남도,양산시,12,1
경상남도,양산시,13,1
경상남도,양산시,14,1
경상남도,양산시,15,1
경상남도,양산시,16,1
경상남도,양산시,17,1
경상남도,양산시,18,1
경상남도,양산시,19,1
경상남도,양산시,20,1
경상남도,양산시,21,1
경상남도,양산시,22,1
경상남도,진주시,0,3
경상남도,진주시,1,3
경상남도,진주시,2,3
경상남도,진주시,3,3
경상남도,진주시,4,2
경상남도,진주시,5,2
경상남도,진주시,6,1
경상남도,진주시,7,1
경상남도,진주시,8,1
경상남도,진주시,9,2
경상남도,진주시,10,3
경상남도,진주시,11,8
경상남도,진주시,12,9
경상남도,진주시,13,7
경상남도,진주시,14,5
경상남도,진주시,15,4
경상남도,진주시,16,5
경상남도,진주시,17,9
경상남도,진주시,18,12
경상남도,진주시,19,10
경상남도,진주시,20,8
경상남도,진주시,21,6
경상남도,진주시,22,6
경상남도,진주시,23,4
경상남도,창녕군,11,2
경상남도,창녕군,12,2
경상남도,창녕군,13,2
경상남도,창녕군,14,1
경상남도,창녕군,15,2
경상남도,창녕군,16,2
경상남도,창녕군,17,2
경상남도,창녕군,18,3
경상남도,창녕군,19,2
경상남도,창녕군,20,2
경상남도,창녕군,21,2
경상남도,창녕군,22,1
경상남도,창원시 마산합포구,0,2
경상남도,창원시 마산합포구,1,2
경상남도,창원시 마산합포구,2,2
경상남도,창원시 마산합포구,3,1
경상남도,창원시 마산합포구,8,1
경상남도,창원시 마산합포구,9,1
경상남도,창원시 마산합포구,10,1
경상남도,창원시 마산합포구,11,1
경상남도,창원시 마산합포구,12,2
경상남도,창원시 마산합포구,13,2
경상남도,창원시 마산합포구,14,2
경상남도,창원시 마산합포구,15,1
경상남도,창원시 마산합포구,16,2
경상남도,창원시 마산합포구,17,2
경상남도,창원시 마산합포구,18,3
경상남도,창원시 마산합포구,19,3
경상남도,창원시 마산합포구,20,2
경상남도,창원시 마산합포구,21,2
경상남도,창원시 마산합포구,22,2
경상남도,창원시 마산합포구,23,2
경상남도,창원시 마산회원구,0,2
경상남도,창원시 마산회원구,1,2
경상남도,창원시 마산회원구,2,2
경상남도,창원시 마산회원구,3,1
경상남도,창원시 마산회원구,5,1
경상남도,창원시 마산회원구,8,2
경상남도,창원시 마산회원구,9,3
경상남도,창원시 마산회원구,10,3
경상남도,창원시 마산회원구,11,8
경상남도,창원시 마산회원구,12,9
경상남도,창원시 마산회원구,13,7
경상남도,창원시 마산회원구,14,5
경상남도,창원시 마산회원구,15,5
경상남도,창원시 마산회원구,16,5
경상남도,창원시 마산회원구,17,8
경상남도,창원시 마산회원구,18,12
경상남도,창원시 마산회원구,19,10
경상남도,창원시 마산회원구,20,9
경상남도,창원시 마산회원구,21,7
경상남도,창원시 마산회원구,22,7
경상남도,창원시 마산회원구,23,5
경상남도,창원시 성산구,20,1
경상남도,창원시 의창구,10,1
경상남도,창원시 의창구,16,1
경상남도,함양군,1,2
경상남도,함양군,2,4
경상남도,함양군,3,2
경상남도,함양군,10,2
경상남도,함양군,11,2
경상남도,함양군,12,3
경상남도,함양군,13,2
경상남도,함양군,14,2
경상남도,함양군,15,1
경상남도,함양군,16,2
경상남도,함양군,17,2
경상남도,함양군,18,2
경상남도,함양군,19,2
경상남도,함양군,20,2
경상남도,함양군,21,2
경상남도,함양군,22,3
경상남도,함양군,23,7
경상북도,경산시,0,2
경상북도,경산시,1,2
경상북도,경산시,10,2
경상북도,경산시,11,8
경상북도,경산시,12,8
경상북도,경산시,13,8
경상북도,경산시,14,6
경상북도,경산시,15,5
경상북도,경산시,16,6
경상북도,경산시,17,10
경상북도,경산시,18,14
경상북도,경산시,19,12
경상북도,경산시,20,9
경상북도,경산시,21,7
경상북도,경산시,22,5
경상북도,경산시,23,3
경상북도,경주시,0,2
경상북도,경주시,1,2
경상북도,경주시,2,1
경상북도,경주시,3,1
경상북도,경주시,10,2
경상북도,경주시,11,3
경상북도,경주시,12,4
경상북도,경주시,13,3
경상북도,경주시,14,3
경상북도,경주시,15,3
경상북도,경주시,16,3
경상북도,경주시,17,5
경상북도,경주시,18,6
경상북도,경주시,19,6
경상북도,경주시,20,5
경상북도,경주시,21,4
경상북도,경주시,22,4
경상북도,경주시,23,3
경상북도,구미시,9,1
경상북도,구미시,10,1
경상북도,구미시,11,2
경상북도,구미시,12,2
경상북도,구미시,13,2
경상북도,구미시,14,2
경상북도,구미시,15,2
경상북도,구미시,16,2
경상북도,구미시,17,2
경상북도,구미시,18,2
경상북도,구미시,19,1
경상북도,구미시,20,1
경상북도,구미시,21,1
경상북도,구미시,22,1
경상북도,김천시,0,3
경상북도,김천시,1,2
경상북도,김천시,2,1
경상북도,김천시,10,1
경상북도,김천시,11,6
경상북도,김천시,12,7
경상북도,김천시,13,6
