기준일,지역,확진자수,전일대비증감수,십만명당발생률,사망자수,격리해제수
2020-10-24,강원,246,0,15.97,3,221
2020-10-24,충북,184,0,11.5,2,167
2020-10-24,충남,527,5,24.83,8,483
2020-10-24,전북,160,0,8.8,0,139
2020-10-24,전남,181,2,9.71,2,169
2020-10-24,경북,1578,0,59.27,57,1509
2020-10-24,경남,301,0,8.95,0,294
2020-10-24,제주,59,0,8.8,0,59
2020-10-24,검역,1695,6,0.0,0,1447
2020-10-23,합계,25698,155,49.56,455,23711
2020-10-23,서울,5768,20,59.26,74,5301
2020-10-23,부산,588,0,17.23,7,467
2020-10-23,대구,7149,5,293.41,196,6941
2020-10-23,인천,1017,5,34.4,9,939
2020-10-23,광주,509,6,34.94,3,494
2020-10-23,대전,423,0,28.69,5,377
2020-10-23,울산,157,0,13.69,2,152
2020-10-23,세종,78,0,22.79,0,77
2020-10-23,경기,5091,103,38.42,88,4488
2020-10-23,강원,246,1,15.97,3,220
2020-10-23,충북,184,0,11.5,2,165
2020-10-23,충남,522,4,24.59,7,482
2020-10-23,전북,160,2,8.8,0,138
2020-10-23,전남,179,1,9.6,2,169
2020-10-23,경북,1578,0,59.27,57,1508
2020-10-23,경남,301,0,8.95,0,294
2020-10-23,제주,59,0,8.8,0,59
2020-10-23,검역,1689,8,0.0,0,1440
2020-10-22,합계,25543,121,49.27,453,23641
2020-10-22,서울,5748,18,59.05,74,5280
2020-10-22,부산,588,5,17.23,6,464
2020-10-22,대구,7144,2,293.21,196,6941
2020-10-22,인천,1012,4,34.23,9,936
2020-10-22,광주,503,0,34.53,3,494
2020-10-22,대전,423,0,28.69,5,373
2020-10-22,울산,157,0,13.69,2,152
2020-10-22,세종,78,0,22.79,0,77
2020-10-22,경기,4988,67,37.64,88,4459
2020-10-22,강원,245,2,15.9,3,220
2020-10-22,충북,184,0,11.5,2,164
2020-10-22,충남,518,11,24.41,7,481
2020-10-22,전북,158,2,8.69,0,134
2020-10-22,전남,178,0,9.55,2,168
2020-10-22,경북,1578,1,59.27,56,1508
2020-10-22,경남,301,0,8.95,0,292
2020-10-22,제주,59,0,8.8,0,59
2020-10-22,검역,1681,9,0.0,0,1439
2020-10-21,합계,25422,89,49.03,450,23576
2020-10-21,서울,5730,17,58.87,71,5263
2020-10-21,부산,583,10,17.09,6,460
2020-10-21,대구,7142,0,293.13,196,6941
2020-10-21,인천,1008,6,34.1,9,928
2020-10-21,광주,503,1,34.53,3,493
2020-10-21,대전,423,4,28.69,5,367
2020-10-21,울산,157,1,13.69,2,152
2020-10-21,세종,78,0,22.79,0,76
2020-10-21,경기,4921,24,37.14,88,4437
2020-10-21,강원,243,2,15.77,3,220
2020-10-21,충북,184,1,11.5,2,162
2020-10-21,충남,507,0,23.89,7,479
2020-10-21,전북,156,0,8.58,0,134
2020-10-21,전남,178,1,9.55,2,168
2020-10-21,경북,1577,2,59.23,56,1507
2020-10-21,경남,301,0,8.95,0,292
2020-10-21,제주,59,0,8.8,0,59
2020-10-21,검역,1672,20,0.0,0,1438
2020-10-20,합계,25333,58,48.86,447,23458
2020-10-20,서울,5713,11,58.69,69,5212
2020-10-20,부산,573,2,16.79,6,449
2020-10-20,대구,7142,0,293.13,196,6940
2020-10-20,인천,1002,3,33.9,9,924
2020-10-20,광주,502,0,34.46,3,493
2020-10-20,대전,419,1,28.42,5,366
2020-10-20,울산,156,0,13.6,2,150
2020-10-20,세종,78,0,22.79,0,75
2020-10-20,경기,4897,28,36.96,87,4403
2020-10-20,강원,241,3,15.64,3,220
2020-10-20,충북,183,2,11.44,2,161
2020-10-20,충남,507,2,23.89,7,476
2020-10-20,전북,156,0,8.58,0,132
2020-10-20,전남,177,0,9.49,2,167
2020-10-20,경북,1575,2,59.15,56,1507
2020-10-20,경남,301,1,8.95,0,290
2020-10-20,제주,59,0,8.8,0,59
2020-10-20,검역,1652,3,0.0,0,1434
2020-10-19,합계,25275,76,48.75,444,23360
2020-10-19,서울,5702,14,58.58,69,5157
2020-10-19,부산,571,15,16.74,6,449
2020-10-19,대구,7142,0,293.13,196,6938
2020-10-19,인천,999,5,33.79,8,918
2020-10-19,광주,502,2,34.46,3,493
2020-10-19,대전,418,2,28.36,5,361
2020-10-19,울산,156,0,13.6,2,149
2020-10-19,세종,78,0,22.79,0,75
2020-10-19,경기,4869,18,36.75,86,4383
2020-10-19,강원,238,1,15.45,3,220
2020-10-19,충북,181,1,11.32,1,161
2020-10-19,충남,505,2,23.79,7,473
2020-10-19,전북,156,1,8.58,0,129
2020-10-19,전남,177,0,9.49,2,167
2020-10-19,경북,1573,2,59.08,56,1506
2020-10-19,경남,300,1,8.93,0,288
2020-10-19,제주,59,0,8.8,0,59
2020-10-19,검역,1649,12,0.0,0,1434
2020-10-18,합계,25199,91,48.6,444,23305
2020-10-18,서울,5688,20,58.44,69,5128
2020-10-18,부산,556,4,16.3,6,449
2020-10-18,대구,7142,0,293.13,196,6937
2020-10-18,인천,994,1,33.63,8,915
2020-10-18,광주,500,0,34.32,3,493
2020-10-18,대전,416,1,28.22,5,359
2020-10-18,울산,156,0,13.6,2,148
2020-10-18,세종,78,0,22.79,0,75
2020-10-18,경기,4851,50,36.61,86,4367
2020-10-18,강원,237,2,15.38,3,220
2020-10-18,충북,180,0,11.25,1,160
2020-10-18,충남,503,0,23.7,7,472
2020-10-18,전북,155,0,8.53,0,128
2020-10-18,전남,177,0,9.49,2,167
2020-10-18,경북,1571,0,59.0,56,1506
2020-10-18,경남,299,0,8.9,0,288
2020-10-18,제주,59,0,8.8,0,59
2020-10-18,검역,1637,13,0.0,0,1434
2020-10-17,합계,25108,73,48.43,443,23252
2020-10-17,서울,5668,18,58.23,68,5115
2020-10-17,부산,552,6,16.18,6,445
2020-10-17,대구,7142,1,293.13,196,6936
2020-10-17,인천,993,2,33.59,8,911
2020-10-17,광주,500,1,34.32,3,493
2020-10-17,대전,415,0,28.15,5,357
2020-10-17,울산,156,0,13.6,2,147
2020-10-17,세종,78,0,22.79,0,75
2020-10-17,경기,4801,32,36.23,86,4347
2020-10-17,강원,235,3,15.25,3,220
2020-10-17,충북,180,0,11.25,1,160
2020-10-17,충남,503,2,23.7,7,468
2020-10-17,전북,155,0,8.53,0,128
2020-10-17,전남,177,1,9.49,2,166
2020-10-17,경북,1571,0,59.0,56,1505
2020-10-17,경남,299,2,8.9,0,287
2020-10-17,제주,59,0,8.8,0,59
2020-10-17,검역,1624,5,0.0,0,1433
2020-10-16,합계,25035,47,48.29,441,23173
2020-10-16,서울,5650,18,58.05,67,5086
2020-10-16,부산,546,0,16.0,6,437
2020-10-16,대구,7141,0,293.09,196,6935
2020-10-16,인천,991,4,33.52,8,907
2020-10-16,광주,499,0,34.26,3,493
2020-10-16,대전,415,2,28.15,5,354
2020-10-16,울산,156,0,13.6,2,146
2020-10-16,세종,78,0,22.79,0,74
2020-10-16,경기,4769,17,35.99,86,4326
2020-10-16,강원,232,0,15.06,3,220
2020-10-16,충북,180,0,11.25,1,159
2020-10-16,충남,501,1,23.6,6,466
2020-10-16,전북,155,2,8.53,0,127
2020-10-16,전남,176,0,9.44,2,166
2020-10-16,경북,1571,0,59.0,56,1504
2020-10-16,경남,297,0,8.84,0,287
2020-10-16,제주,59,0,8.8,0,59
2020-10-16,검역,1619,3,0.0,0,1427
2020-10-15,합계,24988,110,48.2,439,23075
2020-10-15,서울,5632,25,57.86,66,5050
2020-10-15,부산,546,55,16.0,5,428
2020-10-15,대구,7141,0,293.09,196,6934
2020-10-15,인천,987,11,33.39,8,903
2020-10-15,광주,499,0,34.26,3,493
2020-10-15,대전,413,1,28.02,5,354
2020-10-15,울산,156,0,13.6,2,145
2020-10-15,세종,78,0,22.79,0,74
2020-10-15,경기,4752,8,35.86,86,4298
2020-10-15,강원,232,1,15.06,3,220
2020-10-15,충북,180,1,11.25,1,157
2020-10-15,충남,500,0,23.56,6,464
2020-10-15,전북,153,1,8.42,0,123
2020-10-15,전남,176,0,9.44,2,166
2020-10-15,경북,1571,1,59.0,56,1497
2020-10-15,경남,297,0,8.84,0,286
2020-10-15,제주,59,0,8.8,0,59
2020-10-15,검역,1616,6,0.0,0,1424
2020-10-14,합계,24878,84,47.98,438,23023
2020-10-14,서울,5607,23,57.61,66,5045
2020-10-14,부산,491,2,14.39,4,423
2020-10-14,대구,7141,0,293.09,196,6933
2020-10-14,인천,976,8,33.02,8,900
2020-10-14,광주,499,0,34.26,3,493
2020-10-14,대전,412,4,27.95,5,354
2020-10-14,울산,156,1,13.6,2,144
2020-10-14,세종,78,0,22.79,0,74
2020-10-14,경기,4744,31,35.8,86,4276
2020-10-14,강원,231,0,14.99,3,220
2020-10-14,충북,179,0,11.19,1,157
2020-10-14,충남,500,1,23.56,6,458
2020-10-14,전북,152,0,8.36,0,123
2020-10-14,전남,176,0,9.44,2,166
2020-10-14,경북,1570,0,58.97,56,1490
2020-10-14,경남,297,0,8.84,0,286
2020-10-14,제주,59,0,8.8,0,59
2020-10-14,검역,1610,14,0.0,0,1422
2020-10-13,합계,24794,91,47.82,434,22856
2020-10-13,서울,5584,20,57.37,65,4960
2020-10-13,부산,489,1,14.33,4,406
2020-10-13,대구,7141,1,293.09,196,6933
2020-10-13,인천,968,0,32.75,8,886
2020-10-13,광주,499,2,34.26,3,493
2020-10-13,대전,408,10,27.68,5,352
2020-10-13,울산,155,0,13.51,2,144
2020-10-13,세종,78,0,22.79,0,74
2020-10-13,경기,4713,38,35.57,83,4247
2020-10-13,강원,231,4,14.99,3,219
2020-10-13,충북,179,1,11.19,1,156
2020-10-13,충남,499,2,23.51,6,455
2020-10-13,전북,152,1,8.36,0,119
2020-10-13,전남,176,0,9.44,2,166
2020-10-13,경북,1570,1,58.97,56,1481
2020-10-13,경남,297,0,8.84,0,286
2020-10-13,제주,59,0,8.8,0,59
2020-10-13,검역,1596,10,0.0,0,1420
2020-10-12,합계,24703,98,47.65,433,22722
2020-10-12,서울,5564,31,57.16,64,4890
2020-10-12,부산,488,4,14.3,4,400
2020-10-12,대구,7140,0,293.04,196,6931
2020-10-12,인천,968,3,32.75,8,882
2020-10-12,광주,497,1,34.12,3,492
2020-10-12,대전,398,13,27.0,5,351
2020-10-12,울산,155,0,13.51,2,144
2020-10-12,세종,78,0,22.79,0,74
2020-10-12,경기,4675,30,35.28,83,4211
2020-10-12,강원,227,1,14.74,3,219
2020-10-12,충북,178,0,11.13,1,154
2020-10-12,충남,497,2,23.42,6,455
2020-10-12,전북,151,2,8.31,0,119
2020-10-12,전남,176,0,9.44,2,166
2020-10-12,경북,1569,1,58.93,56,1471
2020-10-12,경남,297,1,8.84,0,286
2020-10-12,제주,59,0,8.8,0,59
2020-10-12,검역,1586,9,0.0,0,1418
2020-10-11,합계,24605,58,47.46,432,22686
2020-10-11,서울,5533,23,56.84,64,4874
2020-10-11,부산,484,3,14.19,4,399
2020-10-11,대구,7140,1,293.04,196,6931
2020-10-11,인천,965,1,32.64,8,881
2020-10-11,광주,496,0,34.05,3,490
2020-10-11,대전,385,2,26.12,5,351
2020-10-11,울산,155,1,13.51,2,144
2020-10-11,세종,78,0,22.79,0,73
2020-10-11,경기,4645,21,35.06,82,4200
2020-10-11,강원,226,2,14.67,3,219
2020-10-11,충북,178,0,11.13,1,154
2020-10-11,충남,495,1,23.32,6,455
2020-10-11,전북,149,0,8.2,0,118
2020-10-11,전남,176,0,9.44,2,166
2020-10-11,경북,1568,0,58.89,56,1470
2020-10-11,경남,296,0,8.81,0,286
2020-10-11,제주,59,0,8.8,0,59
2020-10-11,검역,1577,3,0.0,0,1416
2020-10-10,합계,24547,72,47.34,430,22617
2020-10-10,서울,5510,25,56.61,63,4843
2020-10-10,부산,481,3,14.1,4,399
2020-10-10,대구,7139,1,293.0,196,6929
2020-10-10,인천,964,8,32.61,8,878
2020-10-10,광주,496,0,34.05,3,490
2020-10-10,대전,383,1,25.98,5,351
2020-10-10,울산,154,0,13.43,2,144
2020-10-10,세종,78,0,22.79,0,73
2020-10-10,경기,4624,24,34.9,81,4181
2020-10-10,강원,224,0,14.54,3,218
2020-10-10,충북,178,0,11.13,1,154
2020-10-10,충남,494,3,23.27,6,448
2020-10-10,전북,149,0,8.2,0,117
2020-10-10,전남,176,2,9.44,2,166
2020-10-10,경북,1568,0,58.89,56,1468
2020-10-10,경남,296,0,8.81,0,286
2020-10-10,제주,59,0,8.8,0,59
2020-10-10,검역,1574,5,0.0,0,1413
2020-10-09,합계,24475,54,47.21,428,22562
2020-10-09,서울,5485,22,56.35,62,4842
2020-10-09,부산,478,5,14.01,4,394
2020-10-09,대구,7138,1,292.96,196,6927
2020-10-09,인천,956,0,32.34,8,872
2020-10-09,광주,496,0,34.05,3,489
2020-10-09,대전,382,5,25.91,5,350
2020-10-09,울산,154,0,13.43,2,144
2020-10-09,세종,78,0,22.79,0,73
2020-10-09,경기,4600,12,34.72,80,4158
2020-10-09,강원,224,0,14.54,3,218
2020-10-09,충북,178,1,11.13,1,154
2020-10-09,충남,491,0,23.13,6,446
2020-10-09,전북,149,0,8.2,0,115
2020-10-09,전남,174,1,9.33,2,163
2020-10-09,경북,1568,0,58.89,56,1466
2020-10-09,경남,296,1,8.81,0,285
2020-10-09,제주,59,0,8.8,0,59
2020-10-09,검역,1569,6,0.0,0,1407
2020-10-08,합계,24421,69,47.1,427,22457
2020-10-08,서울,5463,20,56.13,62,4806
2020-10-08,부산,473,5,13.86,4,392
2020-10-08,대구,7137,0,292.92,196,6926
2020-10-08,인천,956,5,32.34,8,861
2020-10-08,광주,496,0,34.05,3,489
2020-10-08,대전,377,7,25.57,4,347
2020-10-08,울산,154,0,13.43,2,141
2020-10-08,세종,78,0,22.79,0,72
2020-10-08,경기,4588,24,34.63,80,4123
2020-10-08,강원,224,0,14.54,3,217
2020-10-08,충북,177,1,11.07,1,154
2020-10-08,충남,491,0,23.13,6,446
2020-10-08,전북,149,0,8.2,0,114
2020-10-08,전남,173,0,9.28,2,158
2020-10-08,경북,1568,1,58.89,56,1464
2020-10-08,경남,295,3,8.78,0,283
2020-10-08,제주,59,0,8.8,0,59
2020-10-08,검역,1563,3,0.0,0,1405
2020-10-07,합계,24352,114,46.97,425,22326
2020-10-07,서울,5443,33,55.92,61,4732
2020-10-07,부산,468,2,13.72,4,391
2020-10-07,대구,7137,1,292.92,196,6921
2020-10-07,인천,951,6,32.17,8,857
2020-10-07,광주,496,0,34.05,3,487
2020-10-07,대전,370,2,25.1,4,345
2020-10-07,울산,154,1,13.43,2,140
2020-10-07,세종,78,1,22.79,0,72
2020-10-07,경기,4564,53,34.44,79,4096
2020-10-07,강원,224,0,14.54,3,216
2020-10-07,충북,176,0,11.0,1,150
2020-10-07,충남,491,0,23.13,6,440
2020-10-07,전북,149,8,8.2,0,114
2020-10-07,전남,173,0,9.28,2,157
2020-10-07,경북,1567,0,58.85,56,1461
2020-10-07,경남,292,0,8.69,0,283
2020-10-07,제주,59,0,8.8,0,59
2020-10-07,검역,1560,7,0.0,0,1405
2020-10-06,합계,24238,75,46.75,422,22073
2020-10-06,서울,5410,15,55.58,61,4581
2020-10-06,부산,466,3,13.66,4,378
2020-10-06,대구,7136,0,292.88,195,6920
2020-10-06,인천,945,4,31.97,8,847
2020-10-06,광주,496,0,34.05,3,485
2020-10-06,대전,368,3,24.96,4,335
2020-10-06,울산,153,1,13.34,2,140
2020-10-06,세종,77,0,22.49,0,69
2020-10-06,경기,4511,35,34.04,77,4056
2020-10-06,강원,224,0,14.54,3,214
2020-10-06,충북,176,0,11.0,1,145
2020-10-06,충남,491,0,23.13,6,435
2020-10-06,전북,141,9,7.76,0,112
2020-10-06,전남,173,0,9.28,2,157
2020-10-06,경북,1567,0,58.85,56,1459
2020-10-06,경남,292,0,8.69,0,282
2020-10-06,제주,59,0,8.8,0,58
2020-10-06,검역,1553,5,0.0,0,1400
2020-10-05,합계,24163,73,46.6,422,21878
2020-10-05,서울,5395,19,55.43,61,4472
2020-10-05,부산,463,5,13.57,4,375
2020-10-05,대구,7136,1,292.88,195,6920
2020-10-05,인천,941,5,31.83,8,835
2020-10-05,광주,496,0,34.05,3,481
2020-10-05,대전,365,1,24.76,4,333
2020-10-05,울산,152,4,13.25,2,140
2020-10-05,세종,77,1,22.49,0,68
2020-10-05,경기,4476,27,33.78,77,4019
2020-10-05,강원,224,0,14.54,3,212
2020-10-05,충북,176,1,11.0,1,144
2020-10-05,충남,491,2,23.13,6,431
2020-10-05,전북,132,3,7.26,0,112
2020-10-05,전남,173,0,9.28,2,156
2020-10-05,경북,1567,1,58.85,56,1453
2020-10-05,경남,292,1,8.69,0,281
2020-10-05,제주,59,0,8.8,0,56
2020-10-05,검역,1548,2,0.0,0,1390
2020-10-04,합계,24090,64,46.46,421,21837
2020-10-04,서울,5376,16,55.23,60,4463
2020-10-04,부산,458,5,13.42,4,374
2020-10-04,대구,7135,2,292.84,195,6918
2020-10-04,인천,936,6,31.66,8,830
2020-10-04,광주,496,1,34.05,3,481
2020-10-04,대전,364,2,24.69,4,332
2020-10-04,울산,148,1,12.9,2,140
2020-10-04,세종,76,0,22.2,0,68
2020-10-04,경기,4449,16,33.58,77,4002
2020-10-04,강원,224,0,14.54,3,212
2020-10-04,충북,175,2,10.94,1,144
2020-10-04,충남,489,0,23.04,6,428
2020-10-04,전북,129,0,7.1,0,112
2020-10-04,전남,173,0,9.28,2,156
2020-10-04,경북,1566,4,58.82,56,1452
2020-10-04,경남,291,0,8.66,0,281
2020-10-04,제주,59,0,8.8,0,56
2020-10-04,검역,1546,9,0.0,0,1388
2020-10-03,합계,24026,75,46.34,420,21779
2020-10-03,서울,5360,26,55.07,59,4453
2020-10-03,부산,453,8,13.28,4,366
2020-10-03,대구,7133,0,292.76,195,6917
2020-10-03,인천,930,7,31.46,8,829
2020-10-03,광주,495,0,33.98,3,478
2020-10-03,대전,362,2,24.56,4,332
2020-10-03,울산,147,0,12.82,2,139
2020-10-03,세종,76,0,22.2,0,68
2020-10-03,경기,4433,10,33.46,77,3974
2020-10-03,강원,224,0,14.54,3,212
2020-10-03,충북,173,1,10.82,1,144
2020-10-03,충남,489,1,23.04,6,428
2020-10-03,전북,129,1,7.1,0,111
2020-10-03,전남,173,3,9.28,2,156
2020-10-03,경북,1562,2,58.67,56,1449
2020-10-03,경남,291,0,8.66,0,279
2020-10-03,제주,59,0,8.8,0,56
2020-10-03,검역,1537,14,0.0,0,1388
2020-10-02,합계,23951,63,46.2,416,21725
2020-10-02,서울,5334,11,54.8,57,4442
2020-10-02,부산,445,18,13.04,4,362
2020-10-02,대구,7133,0,292.76,195,6917
2020-10-02,인천,923,4,31.22,8,826
2020-10-02,광주,495,0,33.98,3,478
2020-10-02,대전,360,0,24.42,4,332
2020-10-02,울산,147,0,12.82,2,137
2020-10-02,세종,76,0,22.2,0,68
2020-10-02,경기,4423,19,33.38,75,3946
2020-10-02,강원,224,0,14.54,3,212
2020-10-02,충북,172,0,10.75,1,144
2020-10-02,충남,488,1,22.99,6,425
2020-10-02,전북,128,0,7.04,0,111
2020-10-02,전남,170,0,9.12,2,156
2020-10-02,경북,1560,4,58.59,56,1448
2020-10-02,경남,291,0,8.66,0,278
2020-10-02,제주,59,0,8.8,0,55
2020-10-02,검역,1523,6,0.0,0,1388
2020-10-01,합계,23888,77,46.07,415,21658
2020-10-01,서울,5323,30,54.69,57,4430
2020-10-01,부산,427,6,12.52,4,361
2020-10-01,대구,7133,1,292.76,195,6917
2020-10-01,인천,919,3,31.09,8,824
2020-10-01,광주,495,0,33.98,3,477
2020-10-01,대전,360,0,24.42,4,325
2020-10-01,울산,147,0,12.82,2,137
2020-10-01,세종,76,0,22.2,0,67
2020-10-01,경기,4404,21,33.24,74,3919
2020-10-01,강원,224,0,14.54,3,212
2020-10-01,충북,172,1,10.75,1,144
2020-10-01,충남,487,3,22.95,6,422
2020-10-01,전북,128,0,7.04,0,107
2020-10-01,전남,170,1,9.12,2,155
2020-10-01,경북,1556,5,58.44,56,1445
2020-10-01,경남,291,0,8.66,0,276
2020-10-01,제주,59,0,8.8,0,55
2020-10-01,검역,1517,6,0.0,0,1385
2020-09-30,합계,23811,113,45.93,413,21586
2020-09-30,서울,5293,51,54.38,56,4413
2020-09-30,부산,421,5,12.34,4,351
2020-09-30,대구,7132,2,292.72,194,6916
2020-09-30,인천,916,4,30.99,8,821
2020-09-30,광주,495,3,33.98,3,476
2020-09-30,대전,360,2,24.42,4,321
2020-09-30,울산,147,1,12.82,2,137
2020-09-30,세종,76,0,22.2,0,67
2020-09-30,경기,4383,26,33.08,74,3899
2020-09-30,강원,224,0,14.54,3,212
2020-09-30,충북,171,0,10.69,1,144
2020-09-30,충남,484,5,22.8,6,417
2020-09-30,전북,128,3,7.04,0,106
2020-09-30,전남,169,0,9.06,2,153
2020-09-30,경북,1551,6,58.25,56,1441
2020-09-30,경남,291,0,8.66,0,273
2020-09-30,제주,59,0,8.8,0,55
2020-09-30,검역,1511,5,0.0,0,1384
2020-09-29,합계,23698,38,45.71,407,21462
2020-09-29,서울,5242,11,53.86,54,4398
2020-09-29,부산,416,3,12.19,4,351
2020-09-29,대구,7130,0,292.63,194,6914
2020-09-29,인천,912,0,30.85,8,812
2020-09-29,광주,492,0,33.78,3,474
2020-09-29,대전,358,0,24.29,4,318
2020-09-29,울산,146,0,12.73,2,135
2020-09-29,세종,76,0,22.2,0,67
2020-09-29,경기,4357,10,32.88,73,3852
2020-09-29,강원,224,0,14.54,3,212
2020-09-29,충북,171,1,10.69,1,143
2020-09-29,충남,479,2,22.57,5,404
2020-09-29,전북,125,0,6.88,0,96
2020-09-29,전남,169,0,9.06,1,149
2020-09-29,경북,1545,2,58.03,55,1432
2020-09-29,경남,291,0,8.66,0,269
2020-09-29,제주,59,0,8.8,0,55
2020-09-29,검역,1506,9,0.0,0,1381
2020-09-28,합계,23660,50,45.63,406,21284
2020-09-28,서울,5231,19,53.74,54,4327
2020-09-28,부산,413,1,12.1,4,347
2020-09-28,대구,7130,0,292.63,194,6912
2020-09-28,인천,912,1,30.85,8,797
2020-09-28,광주,492,0,33.78,3,473
2020-09-28,대전,358,0,24.29,4,316
2020-09-28,울산,146,1,12.73,2,134
2020-09-28,세종,76,0,22.2,0,67
2020-09-28,경기,4347,14,32.81,72,3795
2020-09-28,강원,224,1,14.54,3,209
2020-09-28,충북,170,1,10.63,1,142
2020-09-28,충남,477,0,22.47,5,400
2020-09-28,전북,125,0,6.88,0,95
2020-09-28,전남,169,0,9.06,1,148
2020-09-28,경북,1543,4,57.95,55,1427
2020-09-28,경남,291,1,8.66,0,266
2020-09-28,제주,59,0,8.8,0,52
2020-09-28,검역,1497,7,0.0,0,1377
2020-09-27,합계,23610,95,45.54,401,21240
2020-09-27,서울,5212,34,53.55,53,4323
2020-09-27,부산,412,3,12.08,4,347
2020-09-27,대구,7130,0,292.63,194,6912
2020-09-27,인천,911,9,30.82,8,794
2020-09-27,광주,492,2,33.78,3,473
2020-09-27,대전,358,0,24.29,3,313
2020-09-27,울산,145,0,12.64,2,134
2020-09-27,세종,76,1,22.2,0,67
2020-09-27,경기,4333,21,32.7,70,3773
2020-09-27,강원,223,0,14.48,3,208
2020-09-27,충북,169,2,10.57,1,141
2020-09-27,충남,477,2,22.47,4,393
2020-09-27,전북,125,2,6.88,0,93
2020-09-27,전남,169,1,9.06,1,148
2020-09-27,경북,1539,6,57.8,55,1427
2020-09-27,경남,290,1,8.63,0,266
2020-09-27,제주,59,0,8.8,0,52
2020-09-27,검역,1490,11,0.0,0,1376
2020-09-26,합계,23515,61,45.35,399,21158
2020-09-26,서울,5178,26,53.2,53,4312
2020-09-26,부산,409,2,11.99,4,342
2020-09-26,대구,7130,1,292.63,194,6909
2020-09-26,인천,902,1,30.51,8,791
2020-09-26,광주,490,0,33.64,3,469
2020-09-26,대전,358,1,24.29,3,310
2020-09-26,울산,145,0,12.64,2,132
2020-09-26,세종,75,0,21.91,0,65
2020-09-26,경기,4312,14,32.54,69,3746
2020-09-26,강원,223,0,14.48,3,208
2020-09-26,충북,167,0,10.44,1,141
2020-09-26,충남,475,0,22.38,4,385
2020-09-26,전북,123,3,6.77,0,93
2020-09-26,전남,168,0,9.01,0,140
2020-09-26,경북,1533,3,57.58,55,1426
2020-09-26,경남,289,1,8.6,0,265
2020-09-26,제주,59,0,8.8,0,52
2020-09-26,검역,1479,9,0.0,0,1372
2020-09-25,합계,23454,114,45.24,395,20971
2020-09-25,서울,5152,57,52.93,52,4224
2020-09-25,부산,407,3,11.93,4,335
2020-09-25,대구,7129,0,292.59,193,6899
2020-09-25,인천,901,3,30.48,8,784
2020-09-25,광주,490,2,33.64,3,463
2020-09-25,대전,357,0,24.22,3,310
2020-09-25,울산,145,0,12.64,2,132
2020-09-25,세종,75,1,21.91,0,65
2020-09-25,경기,4298,27,32.44,68,3698
2020-09-25,강원,223,1,14.48,3,206
2020-09-25,충북,167,3,10.44,1,140
2020-09-25,충남,475,1,22.38,3,379
2020-09-25,전북,120,3,6.6,0,93
2020-09-25,전남,168,0,9.01,0,135
2020-09-25,경북,1530,6,57.46,55,1425
2020-09-25,경남,288,1,8.57,0,261
2020-09-25,제주,59,0,8.8,0,50
2020-09-25,검역,1470,6,0.0,0,1372
2020-09-24,합계,23340,125,45.02,393,20824
2020-09-24,서울,5095,39,52.34,50,4167
2020-09-24,부산,404,7,11.84,4,332
2020-09-24,대구,7129,1,292.59,193,6888
2020-09-24,인천,898,10,30.38,8,776
2020-09-24,광주,488,0,33.5,3,451
2020-09-24,대전,357,1,24.22,3,309
2020-09-24,울산,145,0,12.64,2,131
2020-09-24,세종,74,3,21.62,0,65
2020-09-24,경기,4271,48,32.23,68,3665
2020-09-24,강원,222,2,14.41,3,204
2020-09-24,충북,164,2,10.25,1,139
2020-09-24,충남,474,1,22.33,3,369
2020-09-24,전북,117,1,6.44,0,92
2020-09-24,전남,168,1,9.01,0,134
2020-09-24,경북,1524,2,57.24,55,1423
2020-09-24,경남,287,1,8.54,0,259
2020-09-24,제주,59,1,8.8,0,49
2020-09-24,검역,1464,5,0.0,0,1371
2020-09-23,합계,23215,110,44.78,388,20643
2020-09-23,서울,5056,40,51.94,49,4104
2020-09-23,부산,397,7,11.64,4,327
2020-09-23,대구,7128,3,292.55,193,6885
2020-09-23,인천,888,5,30.04,8,772
2020-09-23,광주,488,2,33.5,3,441
2020-09-23,대전,356,0,24.15,3,302
2020-09-23,울산,145,2,12.64,2,127
2020-09-23,세종,71,0,20.74,0,65
2020-09-23,경기,4223,30,31.87,65,3612
2020-09-23,강원,220,1,14.28,3,203
2020-09-23,충북,162,2,10.13,1,137
2020-09-23,충남,473,5,22.29,2,358
2020-09-23,전북,116,1,6.38,0,91
2020-09-23,전남,167,0,8.96,0,129
2020-09-23,경북,1522,6,57.16,55,1420
2020-09-23,경남,286,0,8.51,0,257
2020-09-23,제주,58,0,8.65,0,47
2020-09-23,검역,1459,6,0.0,0,1366
2020-09-22,합계,23105,61,44.56,388,20434
2020-09-22,서울,5016,21,51.53,49,4029
2020-09-22,부산,390,5,11.43,4,324
2020-09-22,대구,7125,0,292.43,193,6874
2020-09-22,인천,883,2,29.87,8,768
2020-09-22,광주,486,0,33.36,3,432
2020-09-22,대전,356,0,24.15,3,298
2020-09-22,울산,143,1,12.47,2,124
2020-09-22,세종,71,1,20.74,0,64
2020-09-22,경기,4193,20,31.64,65,3550
2020-09-22,강원,219,2,14.22,3,195
2020-09-22,충북,160,2,10.0,1,137
2020-09-22,충남,468,0,22.05,2,353
2020-09-22,전북,115,0,6.33,0,89
2020-09-22,전남,167,0,8.96,0,120
2020-09-22,경북,1516,4,56.94,55,1420
2020-09-22,경남,286,1,8.51,0,255
2020-09-22,제주,58,0,8.65,0,45
